Client_ID,Categoria,Subcategoria,Produto,Year,Month,Cidade,Valor,Volume
Client #2098,CB750,Sub-Categoria 14,PDT230,2022,3,Cidade79,5788.747253,60 
Client #2206,CB750,Sub-Categoria 14,PDT230,2022,3,Cidade110,10741,100 
Client #1671,CB750,Sub-Categoria 14,PDT230,2022,3,Cidade55,11204.57875,100 
Client #1842,CB750,Sub-Categoria 14,PDT230,2022,3,Cidade35,15037.4,140 
Client #1671,CB750,Sub-Categoria 14,PDT230,2022,4,Cidade55,10613.26616,100 
Client #2370,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade40,2186.318548,20 
Client #1636,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade11,14106.20302,140 
Client #2777,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade11,10719.1779,100 
Client #108,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade79,2015.17186,20 
Client #241,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade50,8575.199403,80 
Client #1321,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade11,2015.17186,20 
Client #888,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade79,2015.17186,20 
Client #1627,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade11,10718.99925,100 
Client #804,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade93,21437.99851,200 
Client #804,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade72,10718.99925,100 
Client #2359,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade11,4030.34372,40 
Client #1789,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade95,11755.16918,100 
Client #3645,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade43,15304.22983,140 
Client #2949,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade70,4030.34372,40 
Client #2512,CB750,Sub-Categoria 14,PDT230,2022,6,Cidade25,6559.062834,60 
Client #9,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade36,271794,3000 
Client #47,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade29,6236.249556,60 
Client #47,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade29,4157.499704,40 
Client #3710,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade81,6427.788,60 
Client #3247,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade11,6236.360128,60 
Client #3247,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade11,10393.93355,100 
Client #3522,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade52,4157.499704,40 
Client #3522,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade52,2078.749852,20 
Client #218,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade11,4422.872026,40 
Client #1737,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade57,10712.98,100 
Client #369,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade68,12352.42086,120 
Client #123,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade52,8314.999408,80 
Client #3402,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade11,2211.436013,20 
Client #835,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade29,32951.52,280 
Client #835,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade29,18829.44,160 
Client #108,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade79,2078.749852,20 
Client #3669,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade72,11057.18006,100 
Client #1736,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade52,11720.61087,100 
Client #1736,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade11,46882.44347,400 
Client #1028,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade102,14551.24896,120 
Client #888,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade79,8314.999408,80 
Client #3528,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade95,65480.62034,540 
Client #3246,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade2,55853.2,520 
Client #2792,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade79,6236.249556,60 
Client #2792,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade79,4157.573419,40 
Client #2359,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade11,6236.249556,60 
Client #3061,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade81,4201.29078,40 
Client #830,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade74,2211.436013,20 
Client #701,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade110,54358.8,600 
Client #702,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade108,5435.88,60 
Client #717,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade108,18119.6,200 
Client #715,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade110,5435.88,60 
Client #3193,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade11,6236.249556,60 
Client #3193,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade11,10393.74926,100 
Client #654,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade105,16629.99882,160 
Client #158,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade72,2211.436013,20 
Client #1867,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade11,14551.24896,140 
Client #239,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade11,6236.249556,60 
Client #239,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade11,8314.999408,80 
Client #2408,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade11,2142.596,20 
Client #2320,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade52,37417.49734,360 
Client #2949,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade70,14551.24896,140 
Client #595,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade93,42964,400 
Client #596,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade90,21482,200 
Client #3194,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade25,9700.832643,80 
Client #2098,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade79,6236.249556,60 
Client #3476,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade75,2078.786709,20 
Client #3476,CB750,Sub-Categoria 14,PDT230,2022,8,Cidade75,8314.999408,80 
Client #1557,CB750,Sub-Categoria 14,PDT231,2022,1,Cidade58,27530.59252,1000 
Client #758,CB750,Sub-Categoria 14,PDT231,2022,1,Cidade101,6498.066711,220 
Client #901,CB750,Sub-Categoria 14,PDT231,2022,1,Cidade27,28613.64603,1000 
Client #1300,CB750,Sub-Categoria 14,PDT231,2022,1,Cidade94,5316.600036,180 
Client #1501,CB750,Sub-Categoria 14,PDT231,2022,1,Cidade85,8525.602845,300 
Client #2490,CB750,Sub-Categoria 14,PDT231,2022,1,Cidade61,13586.86676,460 
Client #3050,CB750,Sub-Categoria 14,PDT231,2022,1,Cidade88,7193.4774,300 
Client #3050,CB750,Sub-Categoria 14,PDT231,2022,1,Cidade88,6234.34708,260 
Client #1073,CB750,Sub-Categoria 14,PDT231,2022,1,Cidade85,3105.877116,120 
Client #2031,CB750,Sub-Categoria 14,PDT231,2022,1,Cidade110,7199.562549,260 
Client #1557,CB750,Sub-Categoria 14,PDT231,2022,2,Cidade58,26356.47731,1000 
Client #2071,CB750,Sub-Categoria 14,PDT231,2022,2,Cidade100,12194.64893,440 
Client #207,CB750,Sub-Categoria 14,PDT231,2022,2,Cidade11,6498.066711,220 
Client #2166,CB750,Sub-Categoria 14,PDT231,2022,2,Cidade85,6471.790493,220 
Client #3050,CB750,Sub-Categoria 14,PDT231,2022,2,Cidade88,28464.9955,1240 
Client #113,CB750,Sub-Categoria 14,PDT231,2022,2,Cidade11,7044.495048,240 
Client #113,CB750,Sub-Categoria 14,PDT231,2022,2,Cidade81,10566.74257,360 
Client #1749,CB750,Sub-Categoria 14,PDT231,2022,2,Cidade74,4747.226668,180 
Client #924,CB750,Sub-Categoria 14,PDT231,2022,3,Cidade80,15731.92662,600 
Client #401,CB750,Sub-Categoria 14,PDT231,2022,3,Cidade74,8390.360863,320 
Client #3666,CB750,Sub-Categoria 14,PDT231,2022,3,Cidade31,4719.577985,180 
Client #2206,CB750,Sub-Categoria 14,PDT231,2022,3,Cidade110,26767.60435,1000 
Client #3624,CB750,Sub-Categoria 14,PDT231,2022,5,Cidade85,3732.539268,140 
Client #1693,CB750,Sub-Categoria 14,PDT231,2022,5,Cidade29,92883.4671,3600 
Client #2835,CB750,Sub-Categoria 14,PDT231,2022,5,Cidade36,2666.099477,100 
Client #3293,CB750,Sub-Categoria 14,PDT231,2022,5,Cidade48,38678.73918,1400 
Client #1337,CB750,Sub-Categoria 14,PDT231,2022,5,Cidade36,12797.27749,480 
Client #835,CB750,Sub-Categoria 14,PDT231,2022,5,Cidade29,19143.45221,680 
Client #835,CB750,Sub-Categoria 14,PDT231,2022,5,Cidade29,9008.683395,320 
Client #3609,CB750,Sub-Categoria 14,PDT231,2022,5,Cidade85,2132.879582,80 
Client #1687,CB750,Sub-Categoria 14,PDT231,2022,5,Cidade85,2666.099477,100 
Client #2166,CB750,Sub-Categoria 14,PDT231,2022,5,Cidade85,2666.099477,100 
Client #2663,CB750,Sub-Categoria 14,PDT231,2022,5,Cidade11,8003.458624,300 
Client #407,CB750,Sub-Categoria 14,PDT231,2022,5,Cidade85,2666.099477,100 
Client #3503,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade10,74362.84265,2700 
Client #3504,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade35,68854.48393,2500 
Client #981,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade2,20656.34518,780 
Client #981,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade10,26482.49382,1000 
Client #147,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade2,7944.748146,300 
Client #2548,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade27,62127.9305,2300 
Client #2491,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade36,3831.134106,140 
Client #3403,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade21,6567.658468,240 
Client #3370,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade104,3686.36314,120 
Client #2002,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade67,20250.28027,740 
Client #3733,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade36,18061.06079,660 
Client #1816,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade85,16917.01705,600 
Client #735,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade2,6355.798517,240 
Client #3095,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade2,45504.92739,1700 
Client #2320,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade52,74680.63257,3000 
Client #2790,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade36,38311.34106,1400 
Client #977,CB750,Sub-Categoria 14,PDT231,2022,6,Cidade85,4378.438978,160 
Client #5,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade2,5353.52087,200 
Client #9,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade36,5353.52087,200 
Client #10,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade93,5353.52087,200 
Client #3623,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade36,27265.04632,900 
Client #3633,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade9,5038.256522,160 
Client #1824,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade86,26529.24285,900 
Client #369,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade68,2629.252552,100 
Client #3505,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade81,36590.2629,1380 
Client #1736,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade52,4306.559517,160 
Client #1736,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade11,16687.91813,620 
Client #2827,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade62,24090.84391,900 
Client #1987,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade29,30127.40021,1020 
Client #595,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade93,41535.93778,1500 
Client #596,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade90,27690.62519,1000 
Client #605,CB750,Sub-Categoria 14,PDT231,2022,7,Cidade103,41535.93778,1500 
Client #386,CB750,Sub-Categoria 14,PDT232,2022,5,Cidade100,780.0995956,1 
Client #2985,CB750,Sub-Categoria 14,PDT233,2022,1,Cidade57,17323.47182,1060 
Client #1260,CB750,Sub-Categoria 14,PDT233,2022,1,Cidade58,2239.140865,140 
Client #3403,CB750,Sub-Categoria 14,PDT233,2022,2,Cidade21,3672.070338,200 
Client #3050,CB750,Sub-Categoria 14,PDT233,2022,2,Cidade88,13559.68402,960 
Client #924,CB750,Sub-Categoria 14,PDT233,2022,3,Cidade80,2462.979909,160 
Client #512,CB750,Sub-Categoria 14,PDT233,2022,5,Cidade42,1566.270161,100 
Client #792,CB750,Sub-Categoria 14,PDT233,2022,5,Cidade93,2192.778226,140 
Client #2544,CB750,Sub-Categoria 14,PDT233,2022,5,Cidade93,3132.540323,200 
Client #3645,CB750,Sub-Categoria 14,PDT233,2022,5,Cidade43,1165.305,80 
Client #3503,CB750,Sub-Categoria 14,PDT233,2022,6,Cidade10,13057.63459,860 
Client #3504,CB750,Sub-Categoria 14,PDT233,2022,6,Cidade35,5162.320652,340 
Client #3301,CB750,Sub-Categoria 14,PDT233,2022,6,Cidade52,7947.317798,500 
Client #1445,CB750,Sub-Categoria 14,PDT233,2022,6,Cidade10,4622.705417,300 
Client #1484,CB750,Sub-Categoria 14,PDT233,2022,6,Cidade98,4933.856703,300 
Client #1448,CB750,Sub-Categoria 14,PDT233,2022,7,Cidade46,3081.803612,200 
Client #201,CB750,Sub-Categoria 14,PDT233,2022,7,Cidade57,4762.7874,340 
Client #356,CB750,Sub-Categoria 14,PDT233,2022,7,Cidade7,840.4918941,60 
Client #901,CB750,Sub-Categoria 14,PDT233,2022,7,Cidade27,58274.10465,3900 
Client #3623,CB750,Sub-Categoria 14,PDT233,2022,7,Cidade36,16962.80911,900 
Client #2770,CB750,Sub-Categoria 14,PDT233,2022,7,Cidade72,1680.983788,100 
Client #1737,CB750,Sub-Categoria 14,PDT233,2022,7,Cidade57,2801.639647,200 
Client #369,CB750,Sub-Categoria 14,PDT233,2022,7,Cidade68,4265.627106,300 
Client #3650,CB750,Sub-Categoria 14,PDT233,2022,7,Cidade52,1680.983788,120 
Client #2408,CB750,Sub-Categoria 14,PDT233,2022,7,Cidade11,560.3279294,40 
Client #1828,CB750,Sub-Categoria 14,PDT233,2022,7,Cidade67,9284.63379,600 
Client #3132,CB750,Sub-Categoria 14,PDT233,2022,8,Cidade30,10963.62673,700 
Client #482,CB750,Sub-Categoria 14,PDT234,2022,5,Cidade79,45392.4,600 
Client #900,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade108,17856.9204,4000 
Client #900,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade108,2767.822662,620 
Client #900,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade108,25713.96538,5760 
Client #1965,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade105,3874.86814,4000 
Client #758,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade101,3259.837809,660 
Client #2003,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade60,27127.32163,6000 
Client #2071,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade100,1973.98943,400 
Client #945,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade85,806.2339439,1 
Client #1903,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade110,45212.20272,10000 
Client #488,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade110,42769.77097,9000 
Client #3359,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade100,10678.48774,1 
Client #3359,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade100,21923.8961,1 
Client #3359,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade100,9030.533732,1 
Client #573,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade110,45212.20272,10000 
Client #1260,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade58,7548.6818,1400 
Client #2586,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade47,7767.760375,1740 
Client #494,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade47,6964.198957,1560 
Client #494,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade47,9285.598609,2080 
Client #494,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade108,6964.198957,1560 
Client #3050,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade88,1688.857623,420 
Client #2903,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade108,9138.839952,2000 
Client #1828,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade67,10828.13258,2000 
Client #997,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade108,4569.419976,1000 
Client #997,CB750,Sub-Categoria 14,PDT235,2022,1,Cidade108,913.8839952,200 
Client #1212,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade105,2097.238311,480 
Client #3301,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade52,6348.124375,1 
Client #482,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade79,47491.80958,10000 
Client #353,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade83,12670.8148,2900 
Client #857,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade73,87384.92962,20000 
Client #1083,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade110,9042.440544,2000 
Client #804,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade93,8749.08986,2000 
Client #2832,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade55,9078.610306,2008 
Client #2792,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade79,5231.955736,1300 
Client #2243,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade58,5319.082673,1000 
Client #3015,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade6,56990.17149,12000 
Client #3050,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade88,9316.030883,2420 
Client #2720,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade108,3359.650506,800 
Client #1750,CB750,Sub-Categoria 14,PDT235,2022,2,Cidade58,2624.726958,600 
Client #2601,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade61,13107.73944,3000 
Client #2686,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade110,9042.440544,2000 
Client #1269,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade2,33269.02507,1 
Client #2628,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade81,8563.723103,1840 
Client #241,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade50,1200.34244,300 
Client #668,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade40,26007.41953,6500 
Client #1321,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade11,21206.04977,5300 
Client #1321,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade11,3841.095808,960 
Client #888,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade79,23686.75748,5920 
Client #888,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade79,2160.616392,540 
Client #2734,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade11,16004.56587,4000 
Client #2734,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade11,2320.66205,580 
Client #2791,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade47,4521.220272,1000 
Client #2792,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade79,8562.442738,2140 
Client #2792,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade79,1040.296781,260 
Client #781,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade40,20005.70733,5000 
Client #3363,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade55,1957.24185,1 
Client #2359,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade11,14164.04079,3540 
Client #2359,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade11,1760.502245,440 
Client #401,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade74,2374.590479,500 
Client #2253,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade11,1840.525074,460 
Client #2253,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade72,2800.799026,700 
Client #2320,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade52,88025.11226,22000 
Client #2320,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade52,10723.05913,2680 
Client #595,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade93,11.43978534,1 
Client #595,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade93,11.43456646,1 
Client #596,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade90,8.336291264,1 
Client #605,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade103,16.66736365,1 
Client #605,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade103,12.58967861,1 
Client #2098,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade79,17765.06811,4440 
Client #2098,CB750,Sub-Categoria 14,PDT235,2022,3,Cidade79,1760.502245,440 
Client #122,CB750,Sub-Categoria 14,PDT235,2022,4,Cidade55,8168.591247,2000 
Client #122,CB750,Sub-Categoria 14,PDT235,2022,4,Cidade55,4084.295624,1000 
Client #1269,CB750,Sub-Categoria 14,PDT235,2022,4,Cidade2,13543.98651,1 
Client #410,CB750,Sub-Categoria 14,PDT235,2022,4,Cidade11,2880.388715,760 
Client #401,CB750,Sub-Categoria 14,PDT235,2022,4,Cidade74,449.8547592,100 
Client #2370,CB750,Sub-Categoria 14,PDT235,2022,5,Cidade40,179.8355579,40 
Client #835,CB750,Sub-Categoria 14,PDT235,2022,5,Cidade29,25440.41255,5580 
Client #512,CB750,Sub-Categoria 14,PDT235,2022,5,Cidade42,3479.180832,720 
Client #792,CB750,Sub-Categoria 14,PDT235,2022,5,Cidade93,4059.044304,840 
Client #3528,CB750,Sub-Categoria 14,PDT235,2022,5,Cidade87,1449.65868,300 
Client #3650,CB750,Sub-Categoria 14,PDT235,2022,5,Cidade52,3979.813643,1000 
Client #2740,CB750,Sub-Categoria 14,PDT235,2022,5,Cidade110,15431.05909,3740 
Client #2544,CB750,Sub-Categoria 14,PDT235,2022,5,Cidade93,79.28517858,1 
Client #2544,CB750,Sub-Categoria 14,PDT235,2022,5,Cidade93,4832.1956,1000 
Client #3301,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade52,69385.53379,15000 
Client #201,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade57,122.6660546,1 
Client #1636,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade11,4178.617931,1000 
Client #1636,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade11,5348.630952,1280 
Client #47,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade29,21728.81324,5200 
Client #47,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade29,19806.64899,4740 
Client #2003,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade60,565.159892,1 
Client #1912,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade110,535.4481017,1 
Client #943,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade70,401.7087096,1 
Client #943,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade70,113.1333553,1 
Client #945,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade85,401.7087096,1 
Client #945,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade85,377.937824,1 
Client #945,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade85,105.7553695,1 
Client #942,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade57,347.6046914,1 
Client #942,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade57,179.5443118,1 
Client #946,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade105,399.7447592,1 
Client #946,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade105,399.7411256,1 
Client #946,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade105,240.6665914,1 
Client #946,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade105,194.1585738,1 
Client #940,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade93,401.7159768,1 
Client #940,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade93,317.2661084,1 
Client #3247,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade11,3677.183779,880 
Client #3247,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade11,2925.032552,700 
Client #3247,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade11,13873.01153,3320 
Client #3633,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade9,12717.53283,2500 
Client #3522,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade52,417.8617931,100 
Client #3522,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade52,167.1447172,40 
Client #2282,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade10,180.9632251,1 
Client #2677,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade2,31.59216835,1 
Client #218,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade11,11718.29811,2580 
Client #513,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade10,1838.882867,440 
Client #2777,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade11,4541.976012,1000 
Client #123,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade52,27077.44419,6480 
Client #123,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade52,2841.460193,680 
Client #3402,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade11,8629.754423,1900 
Client #834,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade29,18.69295648,1 
Client #835,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade29,89.74762921,1 
Client #108,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade79,585.0065104,140 
Client #2220,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade110,146.8021151,1 
Client #888,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade79,167.1447172,40 
Client #1895,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade36,36036.78511,7000 
Client #1627,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade11,21438.12678,4720 
Client #1627,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade11,12626.69331,2780 
Client #3028,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade2,17552.97282,4200 
Client #3173,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade10,29.55009593,1 
Client #852,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade70,11449.41313,2740 
Client #573,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade110,208.3695083,1 
Client #63,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade81,14269.07184,3080 
Client #804,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade72,37789.24042,8320 
Client #804,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade93,20438.89205,4500 
Client #2740,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade110,101.1498058,1 
Client #2832,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade55,44.14073968,1 
Client #2832,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade55,571.9764896,1 
Client #410,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade11,4847.1968,1160 
Client #866,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade70,11783.70257,2820 
Client #866,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade70,2256.453683,540 
Client #475,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade7,65.9494917,1 
Client #911,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade81,4632.815532,1000 
Client #1761,CB750,Sub-Categoria 14,PDT235,2022,6,Cidade70,11532.98549,2760 
